date,co,no,no2,o3,so2,pm2_5,pm10,nh3,pm2_5_7day_avg,pm2_5_30day_avg,year,month
2020-12-03 23:00:00,5340.58,21.01,81.57,0.04,33.38,716.9,805.93,15.71,909.4842857142856,558.7626666666667,2020,12
2020-12-04 00:00:00,5287.17,25.93,75.4,0.02,32.9,716.79,798.34,16.09,836.2814285714286,573.9623333333334,2020,12
2020-12-04 01:00:00,5661.01,45.6,70.6,0.0,37.67,733.43,816.82,19.0,776.0657142857143,590.975,2020,12
2020-12-04 02:00:00,7370.0,108.18,74.03,0.01,51.5,821.05,924.91,23.81,755.0214285714286,611.4996666666667,2020,12
2020-12-04 03:00:00,8865.36,171.66,89.11,0.64,61.04,879.8,991.12,28.63,762.1971428571427,633.975,2020,12
2020-12-04 04:00:00,6515.5,82.25,122.01,9.66,65.8,694.8,771.76,32.17,754.3599999999999,649.9616666666666,2020,12
2020-12-04 05:00:00,5981.45,46.05,138.46,37.19,77.25,667.73,741.97,38.0,747.2142857142857,664.5423333333333,2020,12
2020-12-04 06:00:00,5661.01,21.68,139.83,104.43,90.6,683.51,756.9,38.0,742.4442857142857,678.9113333333333,2020,12
2020-12-04 07:00:00,2029.42,4.14,52.78,211.72,118.26,364.65,390.92,7.6,692.1385714285715,681.2810000000001,2020,12
2020-12-04 08:00:00,1482.01,3.02,40.78,220.3,94.41,275.03,294.81,7.54,626.6528571428571,678.35,2020,12
2020-12-04 09:00:00,1455.31,2.96,49.35,226.02,103.0,267.96,287.97,8.87,547.64,673.5540000000001,2020,12
2020-12-04 10:00:00,2590.18,6.87,119.27,157.36,141.14,337.15,374.12,21.03,470.11857142857144,671.1433333333333,2020,12
2020-12-04 11:00:00,4753.11,20.56,233.05,46.49,181.2,454.12,521.31,36.99,435.7357142857143,671.6703333333334,2020,12
2020-12-04 12:00:00,6835.94,65.27,293.37,1.9,188.83,545.64,640.73,48.13,418.2942857142857,673.2013333333333,2020,12
2020-12-04 13:00:00,7904.05,85.83,301.6,0.0,179.29,603.82,721.26,57.76,406.90999999999997,682.285,2020,12
2020-12-04 14:00:00,7156.37,56.77,249.51,0.0,150.68,630.03,748.36,61.3,444.82142857142856,692.9169999999999,2020,12
2020-12-04 15:00:00,5767.82,16.54,194.67,3.13,113.49,617.16,717.71,55.73,493.69714285714286,703.2663333333333,2020,12
2020-12-04 16:00:00,3952.03,0.0,106.93,62.23,80.11,537.68,608.31,42.56,532.2285714285714,707.972,2020,12
2020-12-04 17:00:00,3364.56,0.0,80.88,67.23,59.61,510.44,573.51,40.03,556.9842857142856,706.7686666666666,2020,12
2020-12-04 18:00:00,2937.32,0.0,70.6,67.23,44.35,483.95,534.87,25.59,561.2457142857143,700.8506666666667,2020,12
2020-12-04 19:00:00,2403.26,0.0,52.78,81.54,33.38,453.42,489.45,12.29,548.0714285714286,690.1546666666667,2020,12
2020-12-04 20:00:00,2029.42,0.0,34.62,97.28,26.23,427.52,454.69,7.35,522.8857142857142,674.3563333333334,2020,12
2020-12-04 21:00:00,1815.8,0.0,25.36,104.43,22.89,409.76,433.17,5.76,491.4185714285714,654.0836666666667,2020,12
2020-12-04 22:00:00,1735.69,0.0,21.76,104.43,21.94,398.86,420.84,5.07,460.2328571428571,629.3563333333333,2020,12
2020-12-04 23:00:00,1695.63,0.0,20.56,103.0,21.46,394.76,416.0,4.75,439.8157142857143,601.5413333333332,2020,12
2020-12-05 00:00:00,1735.69,0.0,21.59,100.14,21.22,395.83,417.04,4.69,423.4428571428571,576.2376666666667,2020,12
2020-12-05 01:00:00,1895.9,0.0,28.1,89.41,23.13,404.53,428.05,6.02,412.09714285714284,557.4433333333333,2020,12
2020-12-05 02:00:00,2296.45,0.01,47.3,66.52,29.56,423.6,454.79,9.25,407.8371428571428,543.911,2020,12
2020-12-05 03:00:00,2616.88,1.47,67.17,49.35,37.19,429.26,466.51,11.78,408.0857142857143,533.231,2020,12
2020-12-05 04:00:00,2536.77,5.81,62.38,61.51,41.49,411.15,448.43,13.55,408.2842857142858,523.011,2020,12
2020-12-05 05:00:00,2349.85,7.71,54.15,83.69,44.82,391.34,428.16,16.97,407.21,512.159,2020,12
2020-12-05 06:00:00,2162.93,6.71,50.04,115.87,51.5,379.44,414.41,17.99,405.02142857142854,500.914,2020,12
2020-12-05 07:00:00,1482.01,4.41,43.53,167.37,87.74,304.43,326.97,10.39,391.9642857142857,486.614,2020,12
2020-12-05 08:00:00,1308.44,3.91,45.24,185.97,103.95,285.43,305.21,8.87,374.95,468.76,2020,12
2020-12-05 09:00:00,1241.68,3.24,47.3,194.55,114.44,275.58,294.69,8.87,353.80428571428575,448.61933333333326,2020,12
2020-12-05 10:00:00,1735.69,4.08,74.71,154.5,114.44,286.4,312.93,15.58,333.3957142857143,435.00600000000003,2020,12
2020-12-05 11:00:00,2723.69,3.97,119.27,87.98,92.51,318.51,358.74,25.08,320.16142857142853,423.3653333333333,2020,12
2020-12-05 12:00:00,3631.59,3.38,164.51,20.21,71.53,338.76,389.22,32.42,312.65,411.8736666666666,2020,12
2020-12-05 13:00:00,4219.06,16.99,169.99,0.27,61.99,360.6,419.88,39.52,309.9585714285714,411.7386666666667,2020,12
2020-12-05 14:00:00,4058.84,11.62,154.91,1.1,58.17,378.03,440.05,42.56,320.47285714285715,415.17199999999997,2020,12
2020-12-05 15:00:00,3337.86,1.01,122.01,19.85,51.98,373.12,427.67,38.51,333.0,418.6773333333333,2020,12
2020-12-05 16:00:00,2483.37,0.0,76.77,55.08,43.87,353.51,395.94,29.89,344.1328571428571,419.2226666666666,2020,12
2020-12-05 17:00:00,2296.45,0.0,63.75,57.22,37.19,357.85,398.4,23.81,354.34000000000003,416.01366666666667,2020,12
2020-12-05 18:00:00,2109.53,0.0,57.58,55.79,30.52,357.38,393.73,15.71,359.89285714285717,409.73833333333334,2020,12
2020-12-05 19:00:00,1842.5,0.0,47.98,57.22,23.37,347.82,376.94,8.87,361.1871428571429,401.205,2020,12
2020-12-05 20:00:00,1682.28,0.0,38.73,58.65,20.27,347.01,372.41,6.52,359.2457142857143,391.771,2020,12
2020-12-05 21:00:00,1602.17,0.0,32.56,57.22,18.6,351.48,375.72,5.51,355.45285714285717,382.915,2020,12
2020-12-05 22:00:00,1588.82,0.0,30.5,52.93,18.36,357.98,382.45,5.26,353.28999999999996,376.925,2020,12
2020-12-05 23:00:00,1602.17,0.0,30.16,46.49,18.12,364.83,389.78,5.26,354.9071428571429,372.0713333333333,2020,12
2020-12-06 00:00:00,1642.23,0.01,32.56,36.84,18.36,370.21,396.09,5.57,356.67285714285714,368.28000000000003,2020,12
2020-12-06 01:00:00,1869.2,0.45,42.16,21.28,21.46,386.16,416.24,7.47,360.7842857142858,366.03800000000007,2020,12
2020-12-06 02:00:00,2510.07,9.84,57.58,2.24,29.8,420.91,461.95,11.53,371.2257142857143,365.8176666666667,2020,12
2020-12-06 03:00:00,3150.94,33.08,59.63,1.81,37.67,447.92,499.22,15.45,385.64142857142855,367.0896666666667,2020,12
2020-12-06 04:00:00,3471.37,45.6,60.32,7.87,43.39,455.91,512.8,19.25,400.56,368.99133333333333,2020,12
2020-12-06 05:00:00,3685.0,44.26,70.6,19.31,50.55,462.32,523.4,25.84,415.4657142857142,371.2433333333333,2020,12
2020-12-06 06:00:00,3685.0,32.19,89.11,44.35,61.99,476.32,537.4,29.39,431.39285714285717,373.9263333333333,2020,12
2020-12-06 07:00:00,2162.93,11.96,71.29,101.57,95.37,330.67,363.23,18.75,425.7442857142857,371.46433333333334,2020,12
2020-12-06 08:00:00,1895.9,7.94,67.86,137.33,100.14,302.88,333.05,16.21,413.84714285714284,367.4403333333333,2020,12
2020-12-06 09:00:00,1922.61,5.87,72.66,165.94,108.72,319.46,351.79,16.47,399.3542857142857,363.7803333333333,2020,12
2020-12-06 10:00:00,2643.59,6.31,109.67,140.19,115.4,367.29,412.24,23.05,387.8357142857143,362.3183333333333,2020,12
2020-12-06 11:00:00,3898.62,6.71,171.36,70.1,109.67,437.31,501.94,31.67,385.17857142857144,363.85066666666665,2020,12
2020-12-06 12:00:00,4966.74,11.62,211.12,8.32,93.46,489.96,568.15,38.0,389.1271428571428,367.5346666666666,2020,12
2020-12-06 13:00:00,5661.01,25.48,205.64,0.04,85.83,548.1,636.71,46.1,399.38142857142856,375.657,2020,12
2020-12-06 14:00:00,5661.01,14.53,189.19,0.67,76.29,590.09,684.14,48.64,436.4414285714285,385.81233333333336,2020,12
2020-12-06 15:00:00,5073.55,1.96,153.54,10.91,61.99,595.31,687.3,36.99,478.21714285714285,396.47,2020,12
2020-12-06 16:00:00,4379.27,0.02,113.79,33.62,50.55,580.06,662.57,23.05,515.4457142857143,406.2586666666666,2020,12
2020-12-06 17:00:00,3898.62,0.0,93.22,41.13,46.25,563.55,640.69,16.09,543.4828571428571,414.4266666666667,2020,12
2020-12-06 18:00:00,3231.05,0.0,75.4,45.78,41.96,517.19,581.9,8.99,554.8942857142857,420.37433333333337,2020,12
2020-12-06 19:00:00,2376.56,0.0,54.84,57.22,37.19,453.19,500.12,4.31,549.6414285714286,423.46066666666667,2020,12
2020-12-06 20:00:00,2109.53,0.0,48.67,53.64,32.42,427.04,466.52,4.5,532.3471428571429,425.09433333333334,2020,12
2020-12-06 21:00:00,2029.42,0.0,45.93,47.21,29.09,411.66,448.35,4.94,506.85714285714283,426.379,2020,12
2020-12-06 22:00:00,2002.72,0.0,44.55,40.41,27.18,396.18,431.95,5.26,478.40999999999997,427.8013333333334,2020,12
2020-12-06 23:00:00,2029.42,0.02,45.24,32.54,26.23,391.32,426.65,5.38,451.44714285714286,428.91700000000003,2020,12
2020-12-07 00:00:00,2109.53,0.16,48.67,22.17,26.46,394.72,430.53,5.89,427.3285714285715,430.1616666666667,2020,12
2020-12-07 01:00:00,2456.67,4.25,58.26,6.97,30.99,416.8,458.23,8.61,412.9871428571428,432.461,2020,12
2020-12-07 02:00:00,3311.16,27.94,63.06,0.06,41.01,464.91,521.77,13.68,414.6614285714286,436.39099999999996,2020,12
2020-12-07 03:00:00,3845.22,49.62,67.17,1.57,47.68,488.03,552.92,15.71,423.3742857142857,440.94266666666664,2020,12
2020-12-07 04:00:00,3471.37,39.79,71.97,11.62,54.36,457.7,515.86,16.72,429.95142857142855,444.26666666666665,2020,12
2020-12-07 05:00:00,3257.75,29.5,74.71,32.54,63.9,449.73,506.27,21.28,437.6014285714286,447.09666666666664,2020,12
2020-12-07 06:00:00,2777.1,15.87,70.6,75.1,77.25,431.11,480.12,21.53,443.2857142857143,449.12666666666667,2020,12
2020-12-07 07:00:00,1468.66,3.97,37.01,161.65,71.53,315.4,341.66,8.11,431.9542857142857,446.768,2020,12
2020-12-07 08:00:00,1241.68,2.54,28.79,185.97,63.9,285.85,307.87,6.97,413.2471428571429,442.26599999999996,2020,12
2020-12-07 09:00:00,1228.33,2.18,30.16,194.55,65.8,277.5,298.84,8.23,386.47428571428566,436.5853333333333,2020,12
2020-12-07 10:00:00,2429.96,7.26,86.37,124.45,75.34,331.93,373.25,23.05,364.17428571428576,432.4526666666667,2020,12
2020-12-07 11:00:00,4325.87,23.92,159.03,32.9,83.92,420.72,491.69,39.01,358.8914285714286,431.066,2020,12
2020-12-07 12:00:00,5981.45,76.89,178.22,1.14,86.78,487.6,580.87,51.17,364.3014285714286,431.442,2020,12
2020-12-07 13:00:00,7583.62,128.75,180.96,0.0,96.32,571.04,688.55,67.89,384.2914285714286,439.45433333333335,2020,12
2020-12-07 14:00:00,8651.73,146.63,172.73,0.0,100.14,661.59,806.08,81.06,433.7471428571429,451.41133333333335,2020,12
2020-12-07 15:00:00,8865.36,135.9,154.91,0.0,92.51,721.48,882.7,78.02,495.98,464.812,2020,12
2020-12-07 16:00:00,8758.55,123.38,137.09,0.0,81.06,758.03,921.08,59.78,564.6271428571429,477.8366666666667,2020,12
2020-12-07 17:00:00,8651.73,114.44,123.38,0.0,73.43,782.86,944.05,46.1,629.0457142857142,489.35499999999996,2020,12
2020-12-07 18:00:00,7904.05,102.82,111.04,0.0,58.65,741.29,883.82,30.4,674.8414285714287,497.73266666666666,2020,12
2020-12-07 19:00:00,6515.5,79.57,98.71,0.0,40.05,638.4,746.48,16.47,696.3842857142856,500.7426666666667,2020,12
2020-12-07 20:00:00,5447.39,59.9,87.05,0.0,33.38,567.47,653.19,12.79,695.8742857142857,499.9886666666667,2020,12
2020-12-07 21:00:00,4859.92,48.28,76.77,0.0,30.99,533.96,610.4,11.53,677.6414285714285,497.94366666666673,2020,12
2020-12-07 22:00:00,4539.49,44.26,65.8,0.0,30.52,518.15,591.85,11.02,648.5942857142857,495.88000000000005,2020,12
2020-12-07 23:00:00,4325.87,44.26,56.89,0.0,30.04,510.78,582.65,10.64,613.2728571428571,494.121,2020,12
2020-12-08 00:00:00,4325.87,49.62,52.09,0.0,30.28,514.68,586.52,11.15,574.9614285714285,494.0373333333333,2020,12
2020-12-08 01:00:00,4913.33,74.21,49.35,0.0,38.62,559.33,642.29,16.21,548.9671428571428,497.57533333333333,2020,12
2020-12-08 02:00:00,7263.18,150.2,50.72,0.0,57.7,709.99,831.07,26.09,559.1942857142857,507.00699999999995,2020,12
2020-12-08 03:00:00,9933.47,250.34,56.89,0.24,70.57,873.38,1027.0,29.89,602.8957142857142,522.3976666666666,2020,12
2020-12-08 04:00:00,8544.92,194.91,80.88,2.48,80.11,777.04,898.01,32.93,637.6214285714285,535.093,2020,12
2020-12-08 05:00:00,9719.85,180.6,131.61,9.03,96.32,870.73,1005.38,44.58,687.99,551.0733333333334,2020,12
2020-12-08 06:00:00,9613.04,96.56,219.35,40.77,107.77,926.49,1066.38,50.66,747.3771428571428,568.7990000000001,2020,12
2020-12-08 07:00:00,2670.29,11.4,98.71,150.2,144.96,389.01,430.99,15.07,729.4242857142857,567.8726666666666,2020,12
2020-12-08 08:00:00,2056.12,7.15,80.2,177.38,139.24,334.7,371.74,11.53,697.3342857142858,563.5323333333333,2020,12
2020-12-08 09:00:00,2029.42,5.76,85.0,191.69,152.59,337.58,376.1,12.41,644.1328571428572,558.5173333333333,2020,12
2020-12-08 10:00:00,3685.0,13.08,157.65,108.72,164.03,422.95,487.55,34.96,579.7857142857143,557.359,2020,12
2020-12-08 11:00:00,6355.29,49.17,241.28,19.85,205.99,563.32,666.13,76.0,549.2542857142856,561.1453333333334,2020,12
2020-12-08 12:00:00,8972.17,141.26,257.73,0.67,259.4,685.96,818.6,119.57,522.8585714285715,569.6403333333333,2020,12
2020-12-08 13:00:00,11108.4,211.0,244.02,0.0,305.18,781.52,942.13,160.1,502.1485714285714,585.1776666666666,2020,12
2020-12-08 14:00:00,12283.33,221.73,227.57,0.0,331.88,866.51,1058.81,196.58,570.3628571428571,604.533,2020,12
2020-12-08 15:00:00,12710.57,203.85,219.35,0.0,335.69,940.7,1162.8,218.87,656.9342857142857,626.6396666666666,2020,12
2020-12-08 16:00:00,12710.57,185.97,200.15,0.0,274.66,985.84,1224.71,196.58,749.5428571428572,648.4366666666666,2020,12
2020-12-08 17:00:00,12710.57,178.81,180.96,0.0,200.27,1025.87,1266.54,160.1,835.6742857142857,668.6083333333333,2020,12
2020-12-08 18:00:00,12390.14,177.03,167.25,0.0,141.14,1019.63,1243.45,122.61,900.8614285714285,686.3426666666667,2020,12
2020-12-08 19:00:00,11428.83,169.87,154.91,0.0,94.41,958.53,1145.06,83.09,939.8,699.259,2020,12
2020-12-08 20:00:00,10787.96,164.51,145.32,0.0,73.43,939.47,1101.79,61.3,962.3642857142858,708.5216666666666,2020,12
2020-12-08 21:00:00,10681.15,166.3,134.35,0.0,64.85,953.61,1102.95,50.16,974.8071428571428,716.2593333333333,2020,12
2020-12-08 22:00:00,10681.15,168.09,127.49,0.0,66.76,975.28,1119.12,47.12,979.7471428571428,723.501,2020,12
2020-12-08 23:00:00,10360.72,164.51,122.01,0.0,76.29,976.81,1120.71,50.16,978.4571428571428,729.966,2020,12
2020-12-09 00:00:00,9826.66,159.14,117.9,0.0,99.18,954.15,1098.1,64.34,968.2114285714285,737.0613333333333,2020,12
2020-12-09 01:00:00,9506.23,162.72,112.41,0.0,125.89,929.86,1081.33,85.12,955.3871428571429,746.7766666666668,2020,12
2020-12-09 02:00:00,11001.59,223.52,104.19,0.0,123.98,1022.93,1204.31,73.97,964.5871428571428,761.9586666666667,2020,12
2020-12-09 03:00:00,12924.19,311.14,101.45,0.28,114.44,1121.39,1325.28,52.18,990.5757142857143,781.5396666666668,2020,12
2020-12-09 04:00:00,8544.92,196.7,104.19,2.71,133.51,792.51,922.24,34.96,967.5614285714286,790.685,2020,12
2020-12-09 05:00:00,7904.05,148.42,135.72,10.37,141.14,746.67,872.73,42.05,934.9028571428571,798.5480000000001,2020,12
2020-12-09 06:00:00,7476.81,78.68,197.41,39.7,148.77,744.51,868.8,43.57,901.7171428571428,806.2090000000001,2020,12
2020-12-09 07:00:00,3070.83,13.52,113.79,138.76,169.75,423.17,477.05,17.23,825.8628571428571,801.6703333333332,2020,12
2020-12-09 08:00:00,2376.56,6.48,85.0,191.69,146.87,379.41,423.28,12.67,747.2271428571429,790.651,2020,12
2020-12-09 09:00:00,2243.04,4.36,80.2,220.3,144.96,374.74,417.59,12.79,654.6285714285715,774.0296666666667,2020,12
2020-12-09 10:00:00,3685.0,9.28,146.69,130.18,135.42,433.52,500.47,31.41,556.3614285714285,762.579,2020,12
2020-12-09 11:00:00,6141.66,39.79,219.35,22.35,125.89,527.2,630.39,53.2,518.4599999999999,751.128,2020,12
2020-12-09 12:00:00,8438.11,121.59,224.83,0.67,135.42,594.61,725.7,74.98,496.7371428571429,740.0653333333335,2020,12
2020-12-09 13:00:00,10253.91,189.54,216.6,0.0,164.03,663.48,822.52,104.37,485.1614285714286,749.2143333333333,2020,12
2020-12-09 14:00:00,11642.46,221.73,200.15,0.0,162.13,753.22,943.83,118.55,532.3114285714286,763.1649999999998,2020,12
2020-12-09 15:00:00,12603.76,239.61,174.11,0.0,139.24,850.49,1072.71,106.39,599.6085714285715,780.2620000000001,2020,12
2020-12-09 16:00:00,13244.63,246.76,149.43,0.0,127.79,934.22,1175.0,92.21,679.5342857142858,797.3043333333334,2020,12
2020-12-09 17:00:00,12924.19,236.03,131.61,0.0,150.68,947.82,1196.12,110.45,753.0057142857142,810.121,2020,12
2020-12-09 18:00:00,11001.59,198.48,122.01,0.0,158.31,821.97,1049.86,113.49,795.1157142857144,814.6546666666667,2020,12
2020-12-09 19:00:00,8224.49,139.48,116.53,0.0,129.7,624.8,804.39,85.12,799.4285714285714,809.4306666666668,2020,12
2020-12-09 20:00:00,6034.85,86.73,102.82,0.0,90.6,492.25,625.38,51.68,774.9671428571429,796.9553333333333,2020,12
2020-12-09 21:00:00,4539.49,47.83,89.11,0.0,53.88,408.38,504.35,23.56,725.7042857142857,779.2113333333333,2020,12
2020-12-09 22:00:00,3044.13,14.53,74.03,0.33,30.99,323.3,382.97,8.74,650.3914285714285,757.1266666666668,2020,12
2020-12-09 23:00:00,2616.88,6.71,63.75,0.86,27.18,302.79,352.63,7.73,560.1871428571429,733.0239999999999,2020,12
2020-12-10 00:00:00,2643.59,10.28,57.58,0.34,28.61,310.49,359.71,8.36,469.14,709.3860000000001,2020,12
2020-12-10 01:00:00,3097.53,25.71,54.15,0.02,36.24,338.34,394.34,12.54,400.05000000000007,688.713,2020,12
2020-12-10 02:00:00,4165.65,63.48,52.78,0.01,50.07,390.45,465.28,19.76,366.57142857142856,670.4123333333334,2020,12
2020-12-10 03:00:00,4806.52,97.45,52.09,0.58,59.61,407.18,492.98,24.83,354.4185714285714,652.1980000000001,2020,12
2020-12-10 04:00:00,4539.49,93.88,54.84,3.62,66.76,369.32,450.45,29.39,348.8385714285714,631.9993333333334,2020,12
2020-12-10 05:00:00,4646.3,84.94,74.03,11.0,79.16,366.14,450.89,38.0,354.9585714285714,611.6436666666667,2020,12
2020-12-10 06:00:00,4272.46,54.54,101.45,30.76,94.41,343.03,421.18,39.52,360.7071428571429,591.2729999999999,2020,12
2020-12-10 07:00:00,2162.93,21.91,76.77,62.23,120.16,186.38,227.37,23.31,342.9771428571429,566.4903333333333,2020,12
2020-12-10 08:00:00,1842.5,15.42,72.66,80.11,119.21,166.42,201.89,21.28,318.4171428571428,537.94,2020,12
2020-12-10 09:00:00,1789.09,12.07,72.66,85.12,125.89,161.41,195.75,22.29,285.69714285714286,505.9406666666667,2020,12
2020-12-10 10:00:00,3204.35,31.29,111.04,39.34,125.89,224.33,281.95,35.97,259.5757142857143,487.0013333333334,2020,12
2020-12-10 11:00:00,5447.39,89.41,145.32,7.06,118.26,326.19,419.17,51.68,253.41428571428574,472.9853333333333,2020,12
2020-12-10 12:00:00,7476.81,169.87,150.8,0.36,118.26,408.47,530.87,67.89,259.4614285714286,461.784,2020,12
2020-12-10 13:00:00,9292.6,232.46,145.32,0.0,137.33,495.28,649.04,94.24,281.2114285714286,464.18766666666664,2020,12
2020-12-10 14:00:00,10253.91,253.92,130.24,0.0,144.96,577.05,764.1,114.5,337.0214285714286,470.77566666666667,2020,12
2020-12-10 15:00:00,10467.53,243.19,113.79,0.0,133.51,625.57,834.81,112.47,402.61428571428576,479.13666666666666,2020,12
2020-12-10 16:00:00,10360.72,223.52,101.45,0.0,116.35,654.4,872.88,90.18,473.0414285714286,486.4993333333333,2020,12
2020-12-10 17:00:00,9826.66,198.48,93.22,0.0,100.14,649.63,862.48,65.86,533.7985714285714,490.58033333333333,2020,12
2020-12-10 18:00:00,8224.49,159.14,86.37,0.0,74.39,551.47,736.37,40.03,565.9814285714285,489.14233333333334,2020,12
2020-12-10 19:00:00,5928.04,109.97,78.83,0.0,47.21,391.6,531.81,19.76,563.5714285714286,480.0796666666667,2020,12
2020-12-10 20:00:00,4325.87,69.74,71.97,0.0,36.24,289.37,395.13,13.55,534.1557142857143,464.618,2020,12
2020-12-10 21:00:00,3311.16,42.02,64.43,0.0,31.95,228.47,306.32,11.02,484.3585714285714,443.884,2020,12
2020-12-10 22:00:00,2616.88,24.81,57.58,0.0,30.04,189.96,248.36,9.63,422.1285714285714,419.07533333333333,2020,12
2020-12-10 23:00:00,2429.96,20.79,52.09,0.01,30.28,181.45,232.61,9.12,354.56428571428575,393.5296666666666,2020,12
2020-12-11 00:00:00,2536.77,24.36,49.35,0.0,32.9,190.77,240.4,9.88,289.0128571428572,372.48966666666666,2020,12
2020-12-11 01:00:00,3044.13,38.89,50.04,0.0,41.49,225.5,282.53,14.19,242.4457142857143,359.1796666666667,2020,12
2020-12-11 02:00:00,4325.87,77.78,56.89,0.0,61.04,304.14,380.76,22.8,229.95142857142855,352.90933333333334,2020,12
2020-12-11 03:00:00,5393.98,119.81,67.17,0.57,81.06,356.73,444.99,29.39,239.5742857142857,351.18766666666664,2020,12
2020-12-11 04:00:00,5554.2,126.96,80.88,3.4,103.95,360.93,447.57,34.96,258.4971428571429,352.442,2020,12
2020-12-11 05:00:00,5981.45,125.17,106.93,6.53,129.7,382.67,472.96,45.09,286.02714285714285,355.1046666666667,2020,12
2020-12-11 06:00:00,6195.07,109.08,139.83,7.96,156.4,384.68,476.66,48.64,315.06,357.5776666666667,2020,12
2020-12-11 07:00:00,1922.61,50.07,124.75,17.17,305.18,148.67,179.88,16.47,309.04571428571427,351.25533333333334,2020,12
2020-12-11 08:00:00,1348.5,29.5,104.19,36.84,226.97,122.64,144.94,11.65,294.3514285714286,342.3283333333333,2020,12
2020-12-11 09:00:00,1161.58,19.22,84.31,53.64,165.94,113.8,132.76,10.64,267.16,332.549,2020,12
2020-12-11 10:00:00,2670.29,47.39,106.93,23.25,127.79,173.99,215.96,28.63,241.05428571428573,326.03800000000007,2020,12
2020-12-11 11:00:00,4913.33,116.23,119.27,3.35,104.9,262.91,336.11,48.64,227.0514285714286,322.597,2020,12
2020-12-11 12:00:00,6515.5,184.18,113.79,0.17,102.04,319.73,411.66,66.88,218.06,321.82033333333334,2020,12
2020-12-11 13:00:00,7904.05,232.46,115.16,0.0,110.63,379.64,490.26,87.14,217.34,328.2623333333333,2020,12
2020-12-11 14:00:00,8438.11,228.88,113.79,0.0,97.28,441.81,561.73,89.17,259.21714285714285,337.442,2020,12
2020-12-11 15:00:00,7370.0,169.87,108.3,0.0,73.43,437.37,545.02,73.97,304.17857142857144,346.6406666666666,2020,12
2020-12-11 16:00:00,3311.16,30.85,100.08,0.05,46.25,271.83,324.82,36.99,326.7542857142857,348.224,2020,12
2020-12-11 17:00:00,2536.77,8.38,90.48,1.16,40.53,270.33,315.76,28.12,340.5171428571429,346.362,2020,12
2020-12-11 18:00:00,2136.23,2.1,74.71,6.97,33.38,280.47,318.35,18.75,343.0257142857143,342.0953333333334,2020,12
2020-12-11 19:00:00,1789.09,0.32,57.58,14.48,23.6,274.62,302.66,10.89,336.58142857142855,334.74,2020,12
2020-12-11 20:00:00,1668.93,0.16,46.61,16.09,17.88,265.54,288.66,7.66,320.2814285714286,324.35633333333334,2020,12
